,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,monthly_profitability,y_pred
11123,01047d5e-62c1-11ea-9861-000d3a38a36f,Android App,Android App,2020-03-07,2021-04-29,2021-04-29,2021-03-20,1.0,3.0,201.36,95.99,[AKTIFSPOR],21.34,66.79893982031929
11124,e0670546-d669-11e9-93bc-000d3a38a36f,Desktop,Desktop,2021-03-04,2021-03-28,2021-03-28,2021-03-05,1.0,2.0,610.96,284.98,[AKTIFSPOR],1119.92,701.9129793040239
11125,47f7627c-ad26-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-11-04,2021-04-07,2019-07-28,2021-04-07,2.0,2.0,159.97,128.97,"[COCUK, AKTIFSPOR]",6.93,30.167146979245686
11126,697b9ba4-a8a1-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-12-10,2021-03-19,2017-12-10,2021-03-19,1.0,4.0,752.95,89.99,[AKTIFSPOR],21.16,28.40841769561775
11127,366387ec-b213-11e9-89fa-000d3a38a36f,Ios App,Ios App,2019-07-25,2021-01-04,2021-01-04,2019-07-25,1.0,1.0,189.98,502.96,[AKTIFSPOR],39.3,41.71959965869097
11128,ce9fd4d2-1255-11ea-a001-000d3a38a36f,Android App,Mobile,2019-11-10,2020-06-04,2020-06-04,2020-03-05,2.0,3.0,560.7,516.44,"[ERKEK, KADIN]",156.11,101.92026582997148
11129,8b5765b8-aa73-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-06-01,2020-12-30,2017-06-01,2020-12-30,1.0,1.0,70.48,59.97,[ERKEK],2.99,7.539330504794307
11130,463869d8-a2ed-11e9-a2fc-000d3a38a36f,Ios App,Android App,2016-08-07,2021-04-20,2021-04-20,2021-04-08,9.0,5.0,480.91,1202.51,[KADIN],29.41,19.4908224111906
11131,090b0230-9d63-11e9-9897-000d3a38a36f,Ios App,Android App,2014-08-14,2021-05-20,2021-05-20,2021-02-03,28.0,4.0,348.93,2514.39,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",34.76,43.888844303105614
11132,8db16222-23cd-11ea-8523-000d3a38a36f,Ios App,Ios App,2019-09-07,2020-09-29,2020-09-29,2019-12-15,1.0,3.0,229.96,212.15,[KADIN],34.18,40.99025124884034
11133,5dd832ea-a33c-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-03-25,2021-04-27,2021-04-27,2021-04-27,2.0,2.0,319.95,248.48,"[KADIN, AKTIFSPOR]",22.32,43.974265965444104
11134,9cc3b07e-2bf9-11ea-91ab-000d3a38a36f,Android App,Offline,2020-02-19,2021-03-08,2021-01-29,2021-03-08,3.0,3.0,328.82,149.97,"[KADIN, AKTIFSPOR]",37.5,88.43666806193333
11135,fa98a7b0-2b93-11ea-853d-000d3a38a36f,Mobile,Mobile,2019-11-10,2021-01-18,2021-01-18,2020-10-11,3.0,2.0,170.38,285.37,"[COCUK, AKTIFSPOR]",31.43,50.34337399547304
11136,c6fb0a4c-f9a7-11e9-b138-000d3a38a36f,Ios App,Ios App,2019-10-28,2021-02-09,2021-02-09,2019-10-28,1.0,1.0,159.99,314.91,[],30.31,21.921768276760265
11137,05ad4b68-3c99-11ea-b550-000d3a38a36f,Android App,Android App,2019-08-07,2021-02-21,2021-02-21,2019-08-07,8.0,1.0,64.98,1104.16,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",62.19,83.60839307533087
11138,882c7a06-b0ac-11e9-9757-000d3a38a36f,Android App,Android App,2019-07-27,2020-07-26,2020-07-26,2019-07-27,1.0,1.0,29.99,29.99,[ERKEK],4.93,14.704451587089673
11139,65cc9a2e-44f2-11ea-acaf-000d3a38a36f,Android App,Android App,2019-08-11,2020-11-19,2020-11-19,2019-08-11,1.0,1.0,39.99,463.96,"[COCUK, KADIN, AKTIFSPOR]",32.44,22.880311451073617
11140,dd642552-d648-11e9-93bc-000d3a38a36f,Android App,Offline,2019-08-21,2020-11-07,2020-05-02,2020-11-07,1.0,2.0,220.48,227.98,[AKTIFSPOR],30.3,49.79334807174121
11141,fbee57ba-eded-11e9-9346-000d3a38a36f,Ios App,Ios App,2019-10-10,2020-11-28,2020-11-28,2019-10-10,5.0,1.0,209.98,712.92,"[ERKEK, KADIN]",66.72,55.92155726795043
11142,0dd3c9b0-af1e-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-09-12,2021-03-13,2021-03-13,2019-07-14,8.0,1.0,139.99,595.43,[],24.16,35.79026022576552
11143,3bdf9e92-1bc0-11ea-ac4f-000d3a38a36f,Desktop,Desktop,2019-08-06,2021-03-20,2021-03-20,2019-08-06,1.0,1.0,110.99,79.99,[KADIN],9.68,13.524185216511578
11144,6b7fa1e4-a869-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-04-29,2021-04-30,2021-04-30,2020-10-20,5.0,2.0,189.98,634.82,"[AKTIFCOCUK, ERKEK]",11.28,9.545104687769733
11145,a841670e-affa-11ea-b736-000d3a38a36f,Ios App,Ios App,2020-06-16,2021-05-05,2021-05-05,2020-10-03,1.0,3.0,503.45,239.92,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",69.04,73.60262338392162
11146,7c2e410a-a7c2-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-12-29,2020-12-18,2020-12-18,2019-08-28,3.0,1.0,62.98,316.97,[AKTIFCOCUK],5.23,10.69365801535202
11147,58ebf4f6-acf1-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-09-24,2021-05-20,2021-05-05,2021-05-20,5.0,2.0,878.45,1415.94,"[AKTIFCOCUK, AKTIFSPOR]",51.6,31.079154176225458
11148,d2ea6b2c-acbd-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-04-23,2021-02-17,2019-04-23,2021-02-17,1.0,2.0,264.84,139.99,"[KADIN, AKTIFSPOR]",18.24,39.87283304951512
11149,c07a24e2-af69-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-10-30,2021-02-23,2018-10-31,2021-02-23,2.0,2.0,199.98,389.98,[KADIN],20.9,17.26779044129691
11150,5d1c466a-9cfd-11e9-9897-000d3a38a36f,Android App,Desktop,2013-10-11,2021-04-30,2021-04-30,2020-12-24,200.0,2.0,684.97,45220.13,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",35.21,372.3332847895995
11151,4ccd389c-5b2e-11ea-8f99-000d3a38a36f,Ios App,Mobile,2019-12-27,2021-03-15,2021-03-15,2020-01-02,3.0,2.0,279.97,245.96,"[AKTIFCOCUK, COCUK, KADIN]",35.54,36.47386794096072
11152,b678cf24-d6bb-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-31,2020-12-10,2020-12-10,2020-08-11,3.0,3.0,595.42,519.96,"[ERKEK, KADIN, AKTIFSPOR]",71.65,55.6838587324323
11153,3049a2ea-afbd-11e9-9757-000d3a38a36f,Mobile,Offline,2018-06-18,2020-07-18,2019-04-20,2020-07-18,2.0,1.0,68.48,229.98,"[ERKEK, KADIN]",11.77,-9.958420958100625
11154,189350f8-b0f1-11e9-9757-000d3a38a36f,Ios App,Offline,2019-04-21,2020-10-25,2020-05-12,2020-10-25,1.0,2.0,140.48,147.98,[KADIN],15.65,18.54373750307797
11155,811594f0-fb42-11ea-9564-000d3a38a36f,Android App,Offline,2020-09-20,2021-05-19,2020-09-20,2021-05-19,1.0,1.0,79.99,44.99,[COCUK],15.56,30.088599368222173
11156,61e0da40-f143-11e9-9346-000d3a38a36f,Android App,Offline,2020-03-15,2021-04-12,2021-01-29,2021-04-12,3.0,1.0,59.99,551.17,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",46.65,57.744835171507106
11157,30a17d2a-ab59-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-05-26,2020-10-23,2020-05-26,2020-10-23,1.0,1.0,69.48,131.97,[KADIN],40.29,57.570559694628145
11158,125f21cc-2a03-11ea-87cc-000d3a38a36f,Ios App,Ios App,2019-04-18,2021-01-23,2021-01-23,2019-04-18,3.0,1.0,51.96,435.16,[KADIN],22.62,23.190240440976645
11159,a13d94a0-2346-11ea-8523-000d3a38a36f,Ios App,Offline,2019-03-03,2020-08-31,2020-05-04,2020-08-31,1.0,4.0,434.95,352.94,"[ERKEK, KADIN, AKTIFSPOR]",43.21,50.87861390184948
11160,1dcc0442-5b24-11ea-9522-000d3a38a36f,Android App,Android App,2020-01-12,2020-11-30,2020-11-30,2020-11-27,2.0,4.0,489.96,363.94,"[ERKEK, COCUK, AKTIFSPOR]",79.31,91.31334335387776
11161,ca3da3aa-a6db-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2014-04-01,2021-02-23,2021-02-23,2019-11-02,13.0,3.0,289.96,1807.0,"[ERKEK, COCUK, AKTIFSPOR]",24.96,6.987471153178155
11162,0b2b0e38-b1a5-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-17,2021-05-17,2021-05-17,2020-01-03,6.0,3.0,319.97,484.65,"[AKTIFCOCUK, ERKEK, COCUK]",36.03,38.8137018278541
11163,98c6ab8c-187d-11ea-9213-000d3a38a36f,Desktop,Offline,2019-11-29,2020-12-29,2020-07-09,2020-12-29,2.0,1.0,679.98,617.4,"[ERKEK, AKTIFSPOR]",98.29,54.22959384882577
11164,0ba8aa2e-a970-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2016-01-01,2020-10-03,2020-10-03,2019-05-02,6.0,1.0,99.99,949.1,"[AKTIFCOCUK, COCUK]",18.12,-12.026211096571188
11165,69d18d38-b19c-11eb-92e1-000d3a38a36f,Ios App,Ios App,2019-11-07,2021-05-11,2021-05-11,2021-02-22,2.0,4.0,940.36,634.82,[],85.76,51.28882665667251
11166,c7aec2b6-a548-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-06-29,2020-12-02,2020-03-27,2020-12-02,1.0,2.0,220.47,182.95,[COCUK],23.19,11.6239360976616
11167,83c8e57e-60b2-11ea-8dd8-000d3a38a36f,Android App,Android App,2020-02-04,2021-05-25,2021-05-25,2021-02-03,7.0,1.0,79.97,1323.12,"[ERKEK, COCUK]",88.43,59.31306717360499
11168,1a00cd5a-63aa-11ea-a6dc-000d3a38a36f,Android App,Mobile,2020-03-10,2021-04-18,2021-04-18,2020-03-10,3.0,1.0,120.49,1277.34,[KADIN],103.8,40.072872103874374
11169,96cea34e-aa8b-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-04-23,2020-06-27,2020-04-12,2020-06-27,3.0,3.0,583.64,294.98,"[KADIN, AKTIFSPOR]",33.11,44.464569881434144
11170,ad35c9f6-7073-11ea-8369-000d3a38a36f,Mobile,Mobile,2020-02-08,2020-11-30,2020-11-30,2020-07-03,1.0,2.0,220.47,92.0,"[AKTIFCOCUK, AKTIFSPOR]",31.67,55.76172407648645
11171,374460f6-aee3-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-04-29,2020-11-11,2018-04-29,2020-11-11,1.0,1.0,142.97,229.9,"[KADIN, AKTIFSPOR]",12.07,14.206908896178664
11172,2b446e58-abd3-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-11-23,2021-05-18,2021-05-18,2019-11-24,1.0,2.0,199.98,113.99,[],17.38,14.48206578109065
11173,bb7771fa-64a1-11ea-a507-000d3a38a36f,Ios App,Ios App,2020-03-12,2021-01-09,2021-01-09,2020-10-29,1.0,2.0,260.48,151.49,[KADIN],40.79,43.075768438749364
11174,7b21010a-1448-11eb-8ffc-000d3a38a36f,Mobile,Offline,2020-10-22,2021-02-15,2021-02-10,2021-02-15,3.0,2.0,140.87,353.95,"[ERKEK, COCUK, AKTIFSPOR]",127.97,217.36123703767228
11175,4e10153a-a413-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-12,2020-11-30,2020-11-30,2019-04-12,2.0,1.0,29.99,577.75,[ERKEK],30.49,3.351604647193624
11176,c06e3d34-6b1c-11ea-9c62-000d3a38a36f,Android App,Android App,2020-03-17,2020-10-13,2020-10-13,2020-03-17,1.0,1.0,79.99,311.92,"[KADIN, AKTIFSPOR]",55.99,59.73115054978028
11177,d7e7c6ca-a55f-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-08-06,2021-03-31,2021-03-31,2020-08-23,9.0,1.0,80.74,1029.05,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",34.39,42.500860209790304
11178,e4c5b8ec-9cff-11e9-9897-000d3a38a36f,Android App,Android App,2016-04-15,2021-03-10,2021-03-10,2019-11-10,11.0,1.0,119.99,1138.87,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",21.1,28.658261243563373
11179,d2e74a36-3228-11eb-860c-000d3a38a36f,Android App,Offline,2020-11-29,2020-12-07,2020-11-29,2020-12-07,2.0,1.0,99.99,2151.72,"[ERKEK, AKTIFSPOR]",8443.91,2061.4047820399364
11180,db4bbc9c-b142-11e9-9757-000d3a38a36f,Mobile,Offline,2019-03-09,2021-04-29,2019-05-27,2021-04-29,1.0,2.0,570.97,99.99,[],25.74,6.497414031384742
11181,d658e1b6-a2dc-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-20,2021-04-20,2021-04-20,2019-03-21,1.0,2.0,319.96,79.99,[COCUK],15.75,6.901192567443536
11182,4e3a5d90-23ca-11ea-8523-000d3a38a36f,Android App,Android App,2019-11-02,2020-11-26,2020-11-26,2019-11-02,3.0,1.0,159.98,906.66,"[KADIN, AKTIFSPOR]",82.05,61.25283332249411
11183,4986c7d8-d673-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-24,2020-10-28,2020-10-28,2020-07-12,1.0,2.0,94.98,399.9,"[KADIN, AKTIFSPOR]",34.45,34.02856129767794
11184,612d8a9a-d6ee-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-04,2020-09-13,2020-09-13,2019-09-04,1.0,1.0,209.98,193.01,[AKTIFSPOR],32.24,42.585502823170145
11185,f8a0c3e0-ddc6-11e9-a848-000d3a38a36f,Android App,Android App,2019-10-04,2021-05-26,2021-05-26,2019-11-22,1.0,2.0,269.98,89.99,[],18.0,23.38946899515005
11186,2ac42ea4-9760-11ea-a9c8-000d3a38a36f,Ios App,Offline,2020-05-12,2021-02-03,2020-05-12,2021-02-03,1.0,1.0,599.97,62.99,"[ERKEK, AKTIFSPOR]",74.49,56.269337448564244
11187,8468a1ea-1198-11ea-846f-000d3a38a36f,Android App,Mobile,2019-11-06,2020-11-28,2020-11-28,2019-11-06,3.0,1.0,119.98,387.47,[AKTIFCOCUK],39.24,43.26592314063646
11188,1461b37c-5be0-11ea-a4d0-000d3a38a36f,Android App,Android App,2020-02-18,2021-01-15,2021-01-15,2020-02-18,1.0,1.0,90.49,119.61,"[AKTIFCOCUK, COCUK]",18.98,14.461346528957126
11189,cea02b3a-ab6c-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-09-23,2021-01-17,2021-01-17,2019-11-12,3.0,2.0,209.97,1386.48,[AKTIFSPOR],99.36,66.72613743610498
11190,167e930a-da17-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-18,2020-11-29,2020-11-29,2019-09-18,6.0,1.0,39.99,1199.82,"[ERKEK, AKTIFSPOR]",84.92,86.4575930047769
11191,62b6f2a6-a1ac-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-02-25,2021-02-13,2021-02-13,2019-02-25,1.0,1.0,89.99,114.99,[AKTIFSPOR],8.55,38.5138329600853
11192,041e07b4-26d8-11ea-aaaa-000d3a38a36f,Ios App,Ios App,2019-04-08,2021-05-25,2021-05-25,2019-11-05,1.0,2.0,155.97,225.46,"[AKTIFCOCUK, COCUK]",14.71,10.361361557402931
11193,f77f7064-f816-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-26,2021-04-28,2021-04-28,2019-10-26,2.0,1.0,59.99,465.95,"[AKTIFCOCUK, COCUK]",28.69,13.033655933987667
11194,86e7de10-aa35-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-04-30,2021-04-06,2021-04-01,2021-04-06,5.0,1.0,239.99,1079.49,[AKTIFSPOR],27.55,39.36221439582387
11195,a4e242ba-22e5-11ea-8523-000d3a38a36f,Ios App,Ios App,2019-11-21,2020-05-30,2020-05-30,2020-01-23,1.0,2.0,589.95,239.25,[AKTIFSPOR],130.24,96.74576541665387
11196,3e7c031c-ff27-11e9-a5e8-000d3a38a36f,Mobile,Mobile,2019-09-10,2020-08-29,2020-08-29,2019-09-10,2.0,1.0,89.99,639.8,[AKTIFSPOR],61.85,45.61111214566468
11197,3aac9408-afdc-11e9-9757-000d3a38a36f,Desktop,Offline,2019-02-15,2021-04-08,2019-03-10,2021-04-08,1.0,6.0,1111.89,55.99,[AKTIFCOCUK],44.75,38.141083673543235
11198,53faf426-a777-11e9-a2fc-000d3a38a36f,Mobile,Offline,2020-09-08,2021-05-27,2020-12-10,2021-05-27,4.0,2.0,430.72,747.66,[AKTIFSPOR],135.45,123.74628387015966
11199,a99533a4-1920-11ea-b6a2-000d3a38a36f,Android App,Android App,2019-11-26,2020-12-20,2020-12-20,2019-11-26,2.0,1.0,79.99,240.96,"[ERKEK, COCUK]",24.69,17.176779147111635
11200,c6a06c4a-f3cb-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-19,2021-05-15,2021-05-15,2019-10-19,5.0,1.0,99.9,484.86,[ERKEK],30.56,40.876316463247804
11201,30cff25c-1f9b-11ea-87bf-000d3a38a36f,Desktop,Offline,2019-08-09,2021-05-21,2020-03-29,2021-05-21,2.0,3.0,310.7,655.19,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",44.51,15.338770970823086
11202,ad1fa722-ac9a-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-05-03,2021-03-01,2018-05-03,2021-03-01,1.0,4.0,676.54,209.9,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",25.74,34.46834968363494
11203,7dae6a30-b188-11e9-89fa-000d3a38a36f,Ios App,Ios App,2019-11-10,2021-05-07,2021-05-07,2019-11-10,1.0,1.0,12.99,262.42,[],15.19,21.433842755385513
11204,d5bf1afc-1b10-11ea-a050-000d3a38a36f,Ios App,Offline,2019-08-30,2021-03-06,2021-01-18,2021-03-06,1.0,4.0,349.96,147.98,"[ERKEK, AKTIFSPOR]",26.96,60.20974458608717
11205,4dedceb2-aeea-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-16,2021-04-26,2018-11-21,2021-04-26,3.0,4.0,450.94,229.97,[AKTIFSPOR],22.13,52.23828796482968
11206,304fab86-d60a-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-01,2021-04-04,2021-04-04,2020-01-10,1.0,2.0,269.97,179.98,[],22.06,21.66720275330434
11207,1365a726-9f7f-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-04-07,2020-09-26,2019-04-07,2020-09-26,1.0,2.0,308.69,228.47,"[ERKEK, KADIN]",29.95,13.855629455500292
11208,bf76b39a-1f75-11ea-87bf-000d3a38a36f,Android App,Android App,2019-07-27,2020-09-16,2020-09-16,2020-02-01,1.0,4.0,657.65,85.45,[],53.46,49.24887047451257
11209,275b64b2-a517-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-07-19,2020-09-08,2020-08-30,2020-09-08,5.0,4.0,352.64,443.89,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",30.56,21.348508318932783
11210,0522dfa4-00a4-11ea-a5e8-000d3a38a36f,Android App,Android App,2019-11-06,2020-07-15,2020-07-15,2020-01-01,1.0,2.0,389.98,112.49,[ERKEK],59.82,46.35483687395393
11211,17849df6-a8a0-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-08-06,2021-04-09,2018-08-06,2021-04-09,1.0,1.0,549.98,289.0,[AKTIFSPOR],25.76,22.955872924822188
11212,e8e541d8-a4af-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-05-09,2020-08-30,2020-08-27,2020-08-30,1.0,2.0,195.45,44.99,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",15.06,4.730502504098732
11213,982c3758-49a8-11ea-8a4f-000d3a38a36f,Android App,Android App,2019-10-04,2021-05-14,2021-05-14,2019-10-04,1.0,1.0,14.99,227.49,[],12.37,16.7009482697189
11214,2d71b918-542c-11ea-b1db-000d3a38a36f,Android App,Android App,2019-12-21,2021-03-02,2021-03-02,2019-12-21,6.0,1.0,155.98,1613.24,"[ERKEK, AKTIFSPOR]",121.46,88.92998247716105
11215,28d8fe34-d718-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-13,2020-09-27,2020-09-27,2019-09-15,2.0,2.0,259.98,455.83,"[AKTIFCOCUK, KADIN]",56.51,37.54764192484589
11216,a0eddf46-62d4-11ea-9861-000d3a38a36f,Android App,Android App,2019-10-27,2020-07-14,2020-07-14,2020-01-02,2.0,2.0,409.96,183.31,"[KADIN, AKTIFSPOR]",68.19,84.76962002354365
11217,cde4f462-5f37-11ea-be5b-000d3a38a36f,Android App,Offline,2019-09-14,2021-04-06,2020-11-30,2021-04-06,6.0,4.0,452.92,923.32,"[KADIN, AKTIFSPOR]",72.43,91.00448439030139
11218,ac9d0df2-20a4-11ea-97c9-000d3a38a36f,Ios App,Ios App,2019-04-24,2021-05-02,2021-05-02,2019-11-16,4.0,2.0,229.97,539.95,[],31.26,37.286892557260174
11219,20546680-b009-11e9-9757-000d3a38a36f,Android App,Android App,2015-05-20,2021-04-05,2021-04-05,2021-02-05,13.0,1.0,259.99,1248.45,"[AKTIFCOCUK, AKTIFSPOR]",21.08,37.03037806420133
11220,a7a26824-ff20-11e9-a5e8-000d3a38a36f,Ios App,Ios App,2019-09-01,2020-07-01,2020-07-01,2019-09-01,2.0,1.0,49.99,1098.97,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",113.38,54.58090281207092
11221,8d54c2e2-a0d8-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-02-12,2021-01-17,2021-01-17,2019-02-12,1.0,1.0,99.98,89.99,[KADIN],8.08,9.880540084860687
11222,fd3748ce-5be9-11ea-a4ff-000d3a38a36f,Android App,Offline,2020-01-27,2021-05-17,2021-05-02,2021-05-17,4.0,2.0,289.93,609.92,[ERKEK],56.71,51.99065071733202
11223,6899c592-ac4f-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-04-20,2021-04-21,2018-04-20,2021-04-21,2.0,1.0,271.85,299.96,[],15.64,17.42352218620298
11224,cd7bbb34-f7e3-11e9-841e-000d3a38a36f,Desktop,Offline,2019-10-26,2021-04-19,2020-06-22,2021-04-19,1.0,3.0,280.86,90.99,"[ERKEK, AKTIFSPOR]",20.62,54.5767787989075
11225,61267366-9dc5-11e9-9897-000d3a38a36f,Mobile,Desktop,2019-02-23,2021-05-17,2021-05-17,2019-10-12,4.0,3.0,352.95,779.27,[],41.73,23.453542387498945
11226,049f0128-5b05-11ea-9c36-000d3a38a36f,Android App,Offline,2020-02-20,2020-08-17,2020-05-03,2020-08-17,2.0,3.0,430.7,95.98,[KADIN],88.27,128.80301179087502
11227,d1313d64-d64d-11ea-82f4-000d3a38a36f,Android App,Android App,2020-08-04,2021-05-13,2021-05-13,2020-08-05,1.0,2.0,289.47,104.99,"[ERKEK, AKTIFSPOR]",41.96,69.87917724801488
11228,185138b8-6b3a-11ea-9c62-000d3a38a36f,Android App,Android App,2020-03-16,2021-05-05,2021-05-05,2021-02-11,9.0,1.0,50.88,849.92,"[ERKEK, AKTIFSPOR]",65.12,127.24110482201692
11229,6e59fc84-a800-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-07-19,2021-02-17,2015-08-02,2021-02-17,2.0,5.0,431.82,239.94,"[AKTIFCOCUK, COCUK, KADIN]",9.88,-0.20706079249943876
11230,f1359836-b01e-11e9-9757-000d3a38a36f,Android App,Android App,2019-08-03,2021-05-22,2021-05-22,2021-02-09,4.0,1.0,125.98,558.76,"[ERKEK, COCUK, AKTIFSPOR]",31.22,40.339831220353275
11231,35286cf4-9e5d-11e9-9897-000d3a38a36f,Android App,Android App,2018-09-28,2020-09-17,2020-09-17,2019-09-13,7.0,1.0,79.98,662.04,"[ERKEK, AKTIFSPOR]",30.92,57.61612944352038
11232,f486e45e-a691-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-03-03,2020-11-20,2014-03-03,2020-11-20,1.0,1.0,60.49,29.99,[COCUK],1.11,4.784434867151022
11233,b5f2e308-8e5f-11ea-8f41-000d3a38a36f,Android App,Android App,2020-05-08,2021-04-29,2021-04-29,2021-04-22,2.0,1.0,190.88,284.88,[],40.09,39.690895382890105
11234,a28f883c-32f3-11eb-8e87-000d3a38a36f,Android App,Android App,2020-11-30,2021-05-10,2021-05-10,2020-11-30,1.0,1.0,198.73,79.9,"[ERKEK, KADIN]",51.92,52.9708568096993
11235,55002b0e-298e-11ea-b87a-000d3a38a36f,Desktop,Desktop,2019-11-05,2021-01-15,2021-01-15,2019-11-05,2.0,1.0,79.99,179.98,[KADIN],17.85,27.451840331338992
11236,336f224e-a6ce-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2014-03-14,2020-07-17,2020-07-17,2019-02-17,9.0,1.0,89.99,1134.8,[KADIN],15.86,5.9823422005485
11237,7c426946-4b5f-11ea-a626-000d3a38a36f,Mobile,Mobile,2019-10-08,2021-02-27,2021-02-27,2019-10-08,1.0,1.0,199.99,429.9,[],37.2,5.965747025934729
11238,9bec4398-9f48-11e9-9897-000d3a38a36f,Ios App,Mobile,2019-10-15,2020-10-18,2020-10-18,2019-10-15,5.0,1.0,109.99,456.92,[COCUK],46.09,63.358083168016265
11239,ba9a160e-a811-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-09-10,2020-12-30,2017-03-26,2020-12-30,3.0,1.0,81.98,219.96,"[ERKEK, KADIN]",4.67,4.933020716108347
11240,4944e8ca-2710-11ea-aaaa-000d3a38a36f,Android App,Android App,2019-08-26,2021-04-25,2021-04-25,2020-08-29,1.0,2.0,200.48,63.99,[AKTIFSPOR],13.05,45.16982908229255
11241,e54f6a08-b080-11e9-9757-000d3a38a36f,Android App,Android App,2018-12-01,2021-03-11,2021-03-11,2021-02-10,4.0,6.0,399.94,288.97,"[KADIN, AKTIFSPOR]",24.87,62.11105314637116
11242,4f62505a-7235-11eb-aa44-000d3a38a36f,Android App,Android App,2021-02-17,2021-02-21,2021-02-21,2021-02-17,1.0,1.0,119.99,74.99,"[ERKEK, COCUK]",1462.35,2717.1129797098374
11243,97bc3528-abcb-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-02-04,2021-04-13,2021-04-13,2020-10-07,2.0,2.0,180.97,184.86,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",9.43,26.573082013568495
11244,fdecafb2-b0e4-11e9-9757-000d3a38a36f,Mobile,Offline,2019-04-28,2020-08-31,2019-04-28,2020-08-31,1.0,2.0,307.95,134.98,"[ERKEK, KADIN]",27.06,0.98615858886168
11245,4976592a-d614-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-14,2021-02-20,2021-02-20,2019-08-14,1.0,1.0,59.99,192.18,[AKTIFSPOR],13.61,38.34172320979313
11246,f539cd98-5664-11ea-b9b9-000d3a38a36f,Desktop,Desktop,2019-12-08,2020-10-07,2020-10-07,2019-12-08,1.0,1.0,129.99,50.27,[COCUK],17.79,19.237387605008124
11247,06887238-a3ce-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-04-06,2020-07-30,2019-12-22,2020-07-30,1.0,2.0,279.98,37.49,[ERKEK],19.8,6.152191976825985
